id,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label,srcip,dstip,port
125934,0.000027,tcp,https,INT,2,0,120,0,4444444.444444444444444444444,120,0,4444444.444444444444444444444,0,0,0,0.000027,0,0,0,0.0,0,0,0,0,0,0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,202.89.233.100,111.205.62.207,443
75218,0.010849,tcp,-,INT,8,0,480,0,44243.70909761268319660798230,123,0,44243.70909761268319660798230,0,0,0,0.001549857142857142857142857143,0,0,0,8706.5,0,0,0,0,0,0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,202.89.233.100,54436
402578,123.892614,tcp,-,EST,58,0,28332,0,228.6819131929850152326271847,122,0,228.6819131929850152326271847,0,0,0,2.173554631578947368421052632,0,0,0,13338.586206896553,0,0,0,0,0,0,488.48275862068965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,202.89.233.100,54520
473265,0.010916,tcp,-,INT,7,0,420,0,38475.63209967020886771711250,122,0,38475.63209967020886771711250,0,0,0,0.001819333333333333333333333333,0,0,0,9803.857142857143,0,0,0,0,0,0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,202.89.233.100,54435
211748,121.424856,tcp,-,EST,91,0,42785,0,352.3578401443605582698817448,122,0,352.3578401443605582698817448,0,0,0,1.349165066666666666666666667,0,0,0,11703.197802197803,0,0,0,0,0,0,470.16483516483515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,202.89.233.100,62047
903782,7.832543,tcp,-,EST,40,0,16276,0,2077.996890665011350719683250,98,0,2077.996890665011350719683250,0,0,0,0.2008344358974358974358974359,0,0,0,15832.7,0,0,0,0,0,0,406.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,202.89.233.100,63408
406733,4.252923,tcp,-,EST,32,0,13672,0,3214.730198501124990976794078,101,0,3214.730198501124990976794078,0,0,0,0.1371910645161290322580645161,0,0,0,17582.46875,0,0,0,0,0,0,427.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,202.89.233.100,64821
750526,4.317438,tcp,-,EST,36,0,14574,0,3375.613037176214227048541288,95,0,3375.613037176214227048541288,0,0,0,0.1233553714285714285714285714,0,0,0,15773.166666666666,0,0,0,0,0,0,404.8333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,202.89.233.100,64935
676594,28.753462,tcp,-,EST,77,0,32235,0,1121.082393487086876703751360,122,0,1121.082393487086876703751360,0,0,0,0.3783350263157894736842105263,0,0,0,12880.12987012987,0,0,0,0,0,0,418.6363636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,202.89.233.100,57970
970593,28.218663,tcp,-,EST,204,0,211188,0,7483.983206433274319197901049,121,0,7483.983206433274319197901049,0,0,0,0.1390081921182266009852216749,0,0,0,14248.666666666666,0,0,0,0,0,0,1035.235294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,202.89.233.100,57972
792457,136.790789,tcp,-,EST,262,0,160791,0,1175.451952397174929665768651,122,0,1175.451952397174929665768651,0,0,0,0.5241026398467432950191570881,0,0,0,11246.557251908396,0,0,0,0,0,0,613.7061068702291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,202.89.233.100,63886
677920,126.196042,tcp,-,EST,38,0,13828,0,109.5755443740462161245912926,122,0,109.5755443740462161245912926,0,0,0,3.410703837837837837837837838,0,0,0,13676.078947368422,0,0,0,0,0,0,363.89473684210526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,202.89.233.100,63887
635210,60.516311,tcp,-,EST,45,0,18616,0,307.6195440928314351481206447,123,0,307.6195440928314351481206447,0,0,0,1.375370704545454545454545455,0,0,0,10349.777777777777,0,0,0,0,0,0,413.68888888888887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,202.89.233.100,64172
683423,0.010576,tcp,-,INT,2,0,120,0,11346.44478063540090771558245,126,0,11346.44478063540090771558245,0,0,0,0.010576,0,0,0,0.0,0,0,0,0,0,0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,202.89.233.100,52843
642406,61.044920,tcp,-,EST,58,0,21520,0,352.5272864638040315230161658,122,0,352.5272864638040315230161658,0,0,0,1.070963508771929824561403509,0,0,0,12869.775862068966,0,0,0,0,0,0,371.0344827586207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,202.89.233.100,55167
340161,62.127363,tcp,-,EST,58,0,24489,0,394.1741419155356714560700090,122,0,394.1741419155356714560700090,0,0,0,1.089953736842105263157894737,0,0,0,11757.810344827587,0,0,0,0,0,0,422.2241379310345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,202.89.233.100,55231
670050,61.269674,tcp,-,EST,56,0,21098,0,344.3465359388071821632346208,122,0,344.3465359388071821632346208,0,0,0,1.113994072727272727272727273,0,0,0,12461.267857142857,0,0,0,0,0,0,376.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,202.89.233.100,55499
911267,61.064612,tcp,-,EST,56,0,20066,0,328.6027593199151089341237442,122,0,328.6027593199151089341237442,0,0,0,1.110265672727272727272727273,0,0,0,13027.80357142857,0,0,0,0,0,0,358.32142857142856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,202.89.233.100,55599
115920,61.041180,tcp,-,EST,54,0,20009,0,327.7951048783788255731622488,122,0,327.7951048783788255731622488,0,0,0,1.151720377358490566037735849,0,0,0,12287.25925925926,0,0,0,0,0,0,370.537037037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,202.89.233.100,55652
414402,1.566182,tcp,-,EST,36,0,14384,0,9184.117810062942876370689996,95,0,9184.117810062942876370689996,0,0,0,0.04474805714285714285714285714,0,0,0,14477.194444444445,0,0,0,0,0,0,399.55555555555554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,202.89.233.100,57095
363883,4.760195,tcp,-,EST,60,0,31506,0,6618.636421407106221488825563,122,0,6618.636421407106221488825563,0,0,0,0.08068127118644067796610169492,0,0,0,11106.233333333334,0,0,0,0,0,0,525.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,202.89.233.100,56988
384506,64.711868,tcp,-,EST,46,0,22137,0,342.0856279407665994126456062,122,0,342.0856279407665994126456062,0,0,0,1.438041511111111111111111111,0,0,0,12610.08695652174,0,0,0,0,0,0,481.2391304347826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,202.89.233.100,56996
394188,10.370840,tcp,-,EST,71,0,31770,0,3063.396986165055096790616768,122,0,3063.396986165055096790616768,0,0,0,0.1481548571428571428571428571,0,0,0,12109.338028169013,0,0,0,0,0,0,447.46478873239437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,202.89.233.100,12774
974299,122.743661,tcp,-,EST,64,0,24352,0,198.3972109158451775362965587,122,0,198.3972109158451775362965587,0,0,0,1.948312079365079365079365079,0,0,0,12643.0625,0,0,0,0,0,0,380.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,202.89.233.100,12801
121204,61.047131,tcp,-,EST,61,0,22352,0,366.1433327636641925072613159,122,0,366.1433327636641925072613159,0,0,0,1.017452183333333333333333333,0,0,0,12791.245901639344,0,0,0,0,0,0,366.42622950819674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,202.89.233.100,57036
165884,62.511903,tcp,-,EST,58,0,24881,0,398.0201978493599850895596635,122,0,398.0201978493599850895596635,0,0,0,1.096700052631578947368421053,0,0,0,12327.293103448275,0,0,0,0,0,0,428.98275862068965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,202.89.233.100,57313
119474,60.063824,tcp,-,EST,50,0,23291,0,387.7708485560293330641086055,122,0,387.7708485560293330641086055,0,0,0,1.225792326530612244897959184,0,0,0,12229.5,0,0,0,0,0,0,465.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,202.89.233.100,14998
161833,60.063245,tcp,https,INT,43,0,15387,0,256.1799649685926892561332642,96,0,256.1799649685926892561332642,0,0,0,1.430077261904761904761904762,0,0,0,11835.790697674418,0,0,0,0,0,0,357.83720930232556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,202.89.233.100,111.205.62.207,443
207953,193.225067,tcp,-,EST,89,0,37740,0,195.3162733280356424976682761,123,0,195.3162733280356424976682761,0,0,0,2.195739397727272727272727273,0,0,0,10533.887640449439,0,0,0,0,0,0,424.0449438202247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,202.89.233.100,57360
382847,127.879186,tcp,-,EST,101,0,51359,0,401.6212614928593618041954067,92,0,401.6212614928593618041954067,0,0,0,1.27879186,0,0,0,10752.940594059406,0,0,0,0,0,0,508.5049504950495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,202.89.233.100,51503
366382,127.521636,tcp,-,EST,67,0,21458,0,168.2694848739236689215624555,123,0,168.2694848739236689215624555,0,0,0,1.932146,0,0,0,11736.268656716418,0,0,0,0,0,0,320.2686567164179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,202.89.233.100,22914
183331,125.135518,tcp,-,EST,66,0,21398,0,170.9986128798380009103410592,123,0,170.9986128798380009103410592,0,0,0,1.925161815384615384615384615,0,0,0,11417.69696969697,0,0,0,0,0,0,324.2121212121212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,202.89.233.100,22913
206049,127.462385,tcp,-,EST,64,0,21278,0,166.9355237625594405753509163,122,0,166.9355237625594405753509163,0,0,0,2.023212460317460317460317460,0,0,0,12222.40625,0,0,0,0,0,0,332.46875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,202.89.233.100,22915
161948,127.975191,tcp,-,EST,146,0,41832,0,326.8758551803997698272628482,123,0,326.8758551803997698272628482,0,0,0,0.8825875241379310344827586207,0,0,0,9929.465753424658,0,0,0,0,0,0,286.52054794520546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,202.89.233.100,22912
984640,123.615176,tcp,-,EST,82,0,33542,0,271.3420882885771242197640846,122,0,271.3420882885771242197640846,0,0,0,1.526113283950617283950617284,0,0,0,11770.170731707318,0,0,0,0,0,0,409.0487804878049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,202.89.233.100,46135
849977,127.108511,tcp,-,EST,109,0,50788,0,399.5641173076128631543799612,122,0,399.5641173076128631543799612,0,0,0,1.176930657407407407407407407,0,0,0,10487.48623853211,0,0,0,0,0,0,465.9449541284404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,202.89.233.100,1682
679262,60.054432,tcp,-,EST,42,0,17403,0,289.7871051382186080787509571,97,0,289.7871051382186080787509571,0,0,0,1.464742243902439024390243902,0,0,0,15103.666666666666,0,0,0,0,0,0,414.35714285714283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,202.89.233.100,4027
482771,0.000060,tcp,-,INT,6,0,360,0,6E+6,100,0,6E+6,0,0,0,0.000012,0,0,0,5802.333333333333,0,0,0,0,0,0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,202.89.233.100,4024
95842,36.686844,tcp,-,EST,123,0,57230,0,1559.959750149127027661469054,122,0,1559.959750149127027661469054,0,0,0,0.3007118360655737704918032787,0,0,0,11593.439024390244,0,0,0,0,0,0,465.2845528455285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,202.89.233.100,51215
723498,60.085851,tcp,-,EST,46,0,23456,0,390.3747655999746096630968911,97,0,390.3747655999746096630968911,0,0,0,1.335241133333333333333333333,0,0,0,14546.739130434782,0,0,0,0,0,0,509.9130434782609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,202.89.233.100,4035
58519,60.045647,tcp,-,EST,43,0,19502,0,324.7862413740000170203845085,121,0,324.7862413740000170203845085,0,0,0,1.429658261904761904761904762,0,0,0,15847.53488372093,0,0,0,0,0,0,453.5348837209302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,202.89.233.100,51534
375823,60.059904,tcp,-,EST,50,0,25382,0,422.6113981134568580062998436,122,0,422.6113981134568580062998436,0,0,0,1.225712326530612244897959184,0,0,0,12620.4,0,0,0,0,0,0,507.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,202.89.233.100,52755
565996,60.044469,tcp,-,EST,48,0,24058,0,400.6697103108697655399367425,98,0,400.6697103108697655399367425,0,0,0,1.277541893617021276595744681,0,0,0,13306.0625,0,0,0,0,0,0,501.2083333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,202.89.233.100,4046
205116,60.056503,tcp,-,EST,47,0,19662,0,327.3916897891973497024959978,121,0,327.3916897891973497024959978,0,0,0,1.305576152173913043478260870,0,0,0,13240.617021276596,0,0,0,0,0,0,418.3404255319149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,202.89.233.100,51626
609688,60.090987,tcp,-,EST,49,0,24124,0,401.4578758708023883848005359,121,0,401.4578758708023883848005359,0,0,0,1.2518955625,0,0,0,13342.367346938776,0,0,0,0,0,0,492.3265306122449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,202.89.233.100,51693
256695,126.296223,tcp,-,EST,39,0,18726,0,148.2704672807198676083923745,122,0,148.2704672807198676083923745,0,0,0,3.323584815789473684210526316,0,0,0,13967.307692307691,0,0,0,0,0,0,480.15384615384613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,202.89.233.100,52778
642966,60.045084,tcp,-,EST,41,0,20966,0,349.1709662692785973952505421,93,0,349.1709662692785973952505421,0,0,0,1.5011271,0,0,0,13149.048780487805,0,0,0,0,0,0,511.3658536585366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,202.89.233.100,4056
168919,60.064155,tcp,-,EST,47,0,22642,0,376.9635983391425385073676638,98,0,376.9635983391425385073676638,0,0,0,1.3057425,0,0,0,14912.212765957447,0,0,0,0,0,0,481.74468085106383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,202.89.233.100,4060
962379,125.263458,tcp,-,EST,52,0,18317,0,146.2278009281844989462130289,121,0,146.2278009281844989462130289,0,0,0,2.456146235294117647058823529,0,0,0,13921.942307692309,0,0,0,0,0,0,352.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,202.89.233.100,53402
414202,60.055146,tcp,-,EST,40,0,18457,0,307.3341958073001770739180286,92,0,307.3341958073001770739180286,0,0,0,1.539875538461538461538461538,0,0,0,13068.2,0,0,0,0,0,0,461.425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,202.89.233.100,4075
204141,1.860593,tcp,-,EST,44,0,21209,0,11399.05395752859437824392546,122,0,11399.05395752859437824392546,0,0,0,0.04326960465116279069767441860,0,0,0,14655.15909090909,0,0,0,0,0,0,482.02272727272725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,202.89.233.100,11144
565258,60.036350,tcp,-,EST,39,0,14790,0,246.3507525024422703911880053,96,0,246.3507525024422703911880053,0,0,0,1.579903947368421052631578947,0,0,0,13744.25641025641,0,0,0,0,0,0,379.2307692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,202.89.233.100,4081
724723,60.043474,tcp,-,EST,49,0,21853,0,363.9529584847139257798441176,98,0,363.9529584847139257798441176,0,0,0,1.250905708333333333333333333,0,0,0,13368.979591836734,0,0,0,0,0,0,445.9795918367347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,202.89.233.100,4092
961053,60.057467,tcp,-,EST,46,0,17248,0,287.1915993393460966310816938,93,0,287.1915993393460966310816938,0,0,0,1.334610377777777777777777778,0,0,0,13545.369565217392,0,0,0,0,0,0,374.95652173913044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,202.89.233.100,4110
